id,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3469,Already Gone,Kelly Clarkson,71,0.447,0.20600000000000002,3,-11.75,1,0.0519,0.956,4.56e-06,0.107,0.327,66.734
3470,Use Somebody,Kings Of Leon,77,0.276,0.715,0,-5.356,1,0.0432,0.005520000000000001,0.000417,0.201,0.17300000000000001,137.028
3471,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",80,0.5489999999999999,0.7509999999999999,9,-5.422999999999999,1,0.0299,0.122,0.0,0.20800000000000002,0.493,89.95299999999999
3472,Meet Me Halfway,The Black Eyed Peas,60,0.785,0.604,11,-6.79,0,0.0834,0.00489,2.7399999999999995e-05,0.25,0.436,130.03
3473,Paparazzi,Lady Gaga,61,0.755,0.688,8,-3.97,1,0.0535,0.0947,0.0,0.0852,0.429,114.928
3474,Cryin' For Me (Wayman's Song),Toby Keith,44,0.5760000000000001,0.391,8,-7.697,0,0.0259,0.392,0.0009369999999999999,0.11900000000000001,0.285,78.025
3475,White Liar,Miranda Lambert,32,0.49700000000000005,0.924,11,-5.399,1,0.0835,1.0199999999999999e-05,0.0006799999999999999,0.191,0.504,76.483
3476,Pants On The Ground,General Larry Platt,23,0.836,0.768,6,-5.47,0,0.0969,0.0295,0.0,0.513,0.613,95.025
3477,Gangsta Luv,Snoop Dogg Featuring The-Dream,53,0.59,0.735,2,-4.9239999999999995,1,0.297,0.0277,0.0,0.0818,0.39799999999999996,102.07600000000001
3478,Rain,Creed,82,0.426,0.408,3,-9.419,1,0.0524,0.7709999999999999,7.88e-06,0.39399999999999996,0.528,76.309
3479,Didn't You Know How Much I Loved You,Kellie Pickler,45,0.525,0.795,9,-4.696000000000001,1,0.0402,0.245,0.0,0.098,0.25,137.881
3480,Party In The U.S.A.,Miley Cyrus,75,0.45399999999999996,0.708,10,-4.526,0,0.0675,0.00124,0.000181,0.0679,0.483,192.18
3481,Hero,Christopher Wilde,76,0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.09700000000001
3482,Hallelujah (Vancouver Winter 2010 Version),k.d. lang,28,0.256,0.21899999999999997,1,-9.617,0,0.0354,0.8690000000000001,5.0900000000000004e-05,0.10800000000000001,0.098,172.68599999999998
3483,3,Britney Spears,81,0.645,0.541,10,-6.312,0,0.0385,0.0802,0.0,0.325,0.41100000000000003,95.061
3484,Money To Blow,Birdman Featuring Lil Wayne & Drake,56,0.7090000000000001,0.562,6,-8.707,1,0.0675,0.0103,0.0,0.34700000000000003,0.6629999999999999,133.023
3485,StarStruck,Christopher Wilde,53,0.5539999999999999,0.78,0,-4.747,1,0.0827,0.0327,0.0,0.0878,0.773,174.06
3486,Something About The Sunshine,Christopher Wilde & Anna Margaret,53,0.688,0.795,5,-6.1610000000000005,1,0.047,0.11199999999999999,0.0,0.133,0.7929999999999999,125.044
3487,Southern Voice,Tim McGraw,40,0.63,0.877,9,-4.106,1,0.0321,0.0446,0.0,0.113,0.758,112.051
3488,Never Gonna Be Alone,Nickelback,64,0.544,0.802,4,-4.152,1,0.0282,0.00155,7.340000000000001e-05,0.122,0.59,130.02200000000002
3489,Up Out My Face,Mariah Carey Featuring Nicki Minaj,43,0.823,0.546,7,-5.318,0,0.287,0.0978,0.0,0.0491,0.785,73.507
3490,I Wanna Make You Close Your Eyes,Dierks Bentley,49,0.599,0.61,1,-5.745,1,0.0232,0.10400000000000001,4.83e-05,0.115,0.359,95.979
3491,I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,53,0.765,0.9740000000000001,5,-2.4019999999999997,1,0.10300000000000001,0.0502,0.0,0.14300000000000002,0.83,111.619
3492,Spotlight,Gucci Mane Featuring Usher,86,0.546,0.8220000000000001,7,-4.4830000000000005,1,0.151,0.0145,0.0,0.742,0.615,150.06
3493,You And Me,Dave Matthews Band,66,0.648,0.5589999999999999,11,-8.424,0,0.128,0.285,0.10300000000000001,0.11599999999999999,0.159,113.054
3494,Set The Fire To The Third Bar,Snow Patrol Featuring Martha Wainwright,45,0.542,0.39,11,-6.9239999999999995,0,0.0255,0.511,0.0,0.0978,0.424,96.01100000000001
3495,Evacuate The Dancefloor,Cascada,53,0.748,0.696,0,-5.975,1,0.0493,0.0174,0.0,0.267,0.8909999999999999,127.00200000000001
3496,Sweet Dreams,Beyonce,84,0.6920000000000001,0.711,0,-7.497999999999999,0,0.0317,0.22699999999999998,0.0,0.12,0.875,125.135
3497,Bridge Over Troubled Water,Mary J. Blige & Andrea Bocelli,68,0.149,0.20600000000000002,3,-13.888,1,0.0323,0.8220000000000001,0.0006490000000000001,0.115,0.264,79.764
3498,F**k Today,Lil Wayne Featuring Gudda,62,0.41600000000000004,0.295,10,-11.523,1,0.0302,0.851,0.0,0.156,0.522,108.211
3499,Hallelujah,Justin Timberlake & Matt Morris Featuring Charlie Sexton,79,0.6709999999999999,0.617,10,-8.72,1,0.0561,0.401,0.0,0.11900000000000001,0.62,147.986
3500,Who I Am,Nick Jonas & The Administration,62,0.466,0.7020000000000001,0,-4.308,1,0.032,0.0983,1.29e-05,0.242,0.47,150.309
3501,American Star,Lil Wayne Featuring Shanell AKA SNL,42,0.366,0.40299999999999997,10,-5.23,0,0.0362,0.802,0.000188,0.152,0.109,97.51
3502,Consider Me Gone,Reba,54,0.573,0.7240000000000001,8,-3.8,1,0.027999999999999997,0.0783,0.0,0.0792,0.45,96.994
3503,Major Tom,Shiny Toy Guns,54,0.782,0.542,4,-6.0729999999999995,0,0.0587,0.0267,0.00203,0.221,0.6829999999999999,164.055
3504,Fallin' For You,Colbie Caillat,59,0.648,0.825,4,-6.395,1,0.0268,0.13699999999999998,0.0,0.115,0.669,117.038
3505,Lean On Me,"Sheryl Crow, Kid Rock & Keith Urban",68,0.619,0.22,0,-13.843,1,0.0667,0.782,1.1900000000000001e-05,0.124,0.423,75.16
3506,Cowboy Casanova,Carrie Underwood,55,0.597,0.82,5,-2.529,1,0.0582,0.0328,0.0,0.11900000000000001,0.5760000000000001,119.969
3507,Breathless,Taylor Swift,63,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.26899999999999996,0.768,126.988
3508,Stranded (Haiti Mon Amour),"Jay-Z, Bono, The Edge & Rihanna",12,0.626,0.618,11,-10.549000000000001,0,0.0646,0.237,0.0,0.44799999999999995,0.364,90.01700000000001
3509,One Less Lonely Girl,Justin Bieber,60,0.5770000000000001,0.779,4,-4.404,1,0.221,0.151,0.0,0.47100000000000003,0.716,86.985
3510,My City Of Ruins (Live From The Kennedy Center Honors),Eddie Vedder,43,0.44799999999999995,0.322,2,-12.683,1,0.0428,0.772,0.0,0.9470000000000001,0.331,82.23899999999999
3511,Eight Second Ride,Jake Owen,56,0.645,0.843,0,-4.072,1,0.0475,0.10400000000000001,0.0,0.249,0.534,92.35700000000001
3512,Papers,Usher,75,0.684,0.8340000000000001,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02
3513,Let It Be,Jennifer Hudson Featuring The Roots,70,0.44299999999999995,0.40299999999999997,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.46200000000002
3514,Hurry Home,Jason Michael Carroll,42,0.617,0.45299999999999996,2,-7.956,1,0.0316,0.248,0.0,0.109,0.252,133.958
3515,Fifteen,Taylor Swift,62,0.5489999999999999,0.649,7,-4.331,1,0.0268,0.0853,0.0,0.13,0.215,95.45200000000001
3516,Uprising,Muse,76,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.11699999999999999,0.41100000000000003,128.019
3517,Redemption Song,Rihanna,61,0.684,0.248,0,-10.505,1,0.0435,0.578,0.0,0.0643,0.621,116.00200000000001
3518,Break,Three Days Grace,67,0.6970000000000001,0.593,0,-5.9270000000000005,1,0.0914,0.121,0.0,0.0835,0.243,140.017
3519,Crawl,Chris Brown,67,0.376,0.723,7,-2.951,1,0.046,0.17800000000000002,0.0,0.0815,0.16699999999999998,84.146
3520,Baby By Me,50 Cent Featuring Ne-Yo,49,0.642,0.8320000000000001,8,-4.691,1,0.10800000000000001,0.00725,0.00526,0.0352,0.358,190.097
3521,Give It Up To Me,Shakira Featuring Lil Wayne,57,0.855,0.674,7,-4.328,1,0.314,0.165,0.0,0.0548,0.578,95.991
3522,Russian Roulette,Rihanna,68,0.726,0.903,7,-2.2769999999999997,0,0.0357,0.055,0.000225,0.158,0.958,129.986
3523,Ready To Love Again,Lady Antebellum,40,0.555,0.638,4,-5.012,1,0.027000000000000003,0.313,0.0,0.122,0.185,102.676
3524,Do I,Luke Bryan,80,0.5489999999999999,0.7509999999999999,9,-5.422999999999999,1,0.0299,0.122,0.0,0.20800000000000002,0.493,89.95299999999999
3525,I Will Not Bow,Breaking Benjamin,70,0.5429999999999999,0.9520000000000001,8,-3.65,1,0.0668,0.000192,7.8e-06,0.38,0.591,107.94200000000001
3526,Hot Mess,Cobra Starship,65,0.594,0.8740000000000001,0,-3.716,1,0.0815,0.0116,0.0,0.5489999999999999,0.628,119.964
3527,One Time,Justin Bieber,76,0.628,0.593,8,-5.0360000000000005,1,0.0323,0.09300000000000001,1.65e-06,0.096,0.10400000000000001,125.02600000000001
3528,Red Light,David Nail,63,0.938,0.685,1,-3.138,1,0.353,0.0709,0.179,0.0941,0.735,144.031
3529,Love This Pain,Lady Antebellum,34,0.639,0.905,11,-3.0439999999999996,1,0.0409,0.008759999999999999,1.54e-06,0.364,0.792,127.97200000000001
3530,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,44,0.36200000000000004,0.46299999999999997,2,-4.68,1,0.0285,0.326,0.0349,0.0994,0.18,139.986
3531,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,71,0.693,0.76,11,-5.433,1,0.0353,0.0016899999999999999,0.000977,0.121,0.7509999999999999,114.99600000000001
3532,Body Language,Jesse McCartney Featuring T-Pain,63,0.8859999999999999,0.529,5,-5.766,0,0.0383,0.0175,0.0,0.0997,0.262,99.023
3533,Bad Habits,Maxwell,49,0.6609999999999999,0.67,11,-7.645,0,0.258,0.0873,2.01e-06,0.0794,0.6609999999999999,148.02
3534,Run This Town,"Jay-Z, Rihanna & Kanye West",56,0.733,0.475,1,-11.72,1,0.0695,0.0118,0.358,0.0959,0.34700000000000003,103.046
3535,Funhouse,P!nk,67,0.535,0.8859999999999999,11,-3.1060000000000003,1,0.045,0.000304,2.26e-06,0.257,0.445,126.012
3536,Drop It Low,Ester Dean Featuring Chris Brown,67,0.63,0.695,1,-5.007,0,0.134,0.00176,2.62e-05,0.0859,0.40299999999999997,175.896
3537,Gettin' You Home,Chris Young,62,0.639,0.6779999999999999,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.96600000000001
3538,(If You're Wondering If I Want You To) I Want You To,Weezer,53,0.7040000000000001,0.8690000000000001,11,-5.707999999999999,0,0.0442,0.0021899999999999997,0.000117,0.127,0.8,110.015
3539,Music Box,Eminem,67,0.501,0.37799999999999995,4,-9.37,1,0.028999999999999998,0.735,0.0,0.11900000000000001,0.17800000000000002,119.98700000000001
3540,Love Me,Justin Bieber,81,0.519,0.5920000000000001,3,-5.45,0,0.0519,0.0236,0.0,0.146,0.244,81.99600000000001
3541,Falling Down,Selena Gomez & The Scene,64,0.7829999999999999,0.319,6,-16.088,1,0.285,0.909,0.157,0.326,0.525,80.102
3542,Bonfire,Craig Morgan,73,0.508,0.763,1,-5.6739999999999995,1,0.303,0.0627,0.0,0.34700000000000003,0.275,161.59
3543,Video Phone,Beyonce Featuring Lady Gaga,56,0.479,0.763,8,-8.954,1,0.17800000000000002,0.00242,0.0353,0.38299999999999995,0.608,84.76899999999999
3544,Kings And Queens,Thirty Seconds To Mars,67,0.618,0.623,5,-8.515,1,0.0559,0.32,0.0,0.257,0.395,138.988
3545,Hell Breaks Loose,Eminem Featuring Dr. Dre,48,0.685,0.884,6,-3.072,1,0.188,0.12300000000000001,0.0,0.105,0.902,79.903
3546,Empire State Of Mind (Part II) Broken Down,Alicia Keys,73,0.479,0.368,6,-7.784,1,0.0341,0.7390000000000001,4.1e-05,0.11800000000000001,0.142,92.959
3547,Elevator,Eminem,51,0.7829999999999999,0.795,7,-3.827,0,0.327,0.32799999999999996,0.0,0.332,0.5589999999999999,90.488
3548,On Fire,Lil Wayne,79,0.652,0.748,0,-5.242000000000001,1,0.0887,0.0849,0.0,0.604,0.652,94.1
3549,I Get It In,Omarion Featuring Gucci Mane,44,0.68,0.775,1,-8.135,1,0.249,0.0598,3.24e-05,0.32,0.599,94.978
3550,My Life Would Suck Without You,Glee Cast,63,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.14400000000000002,0.424,144.982
3551,Don't Rain On My Parade,Glee Cast,56,0.483,0.691,4,-5.223,1,0.0805,0.598,0.0,0.0918,0.597,79.666
3552,You Can't Always Get What You Want,Glee Cast,61,0.319,0.627,0,-9.611,1,0.0687,0.675,7.290000000000001e-05,0.289,0.49700000000000005,85.818
3553,This Is War,Thirty Seconds To Mars,68,0.401,0.723,6,-5.26,1,0.0583,0.0661,1.91e-06,0.233,0.22399999999999998,160.048
3554,What I Do,Chris Brown Featuring Plies,77,0.6809999999999999,0.701,9,-6.336,1,0.0767,0.106,0.0,0.20800000000000002,0.39799999999999996,139.952
3555,Last Christmas,Glee Cast,69,0.735,0.478,2,-12.472000000000001,1,0.0293,0.18899999999999997,2.48e-06,0.355,0.9470000000000001,107.682
3556,And I Am Telling You I'm Not Going,Glee Cast,61,0.46399999999999997,0.735,5,-5.202000000000001,0,0.085,0.185,0.0,0.161,0.336,123.068
3557,Twang,George Strait,37,0.563,0.9540000000000001,9,-3.133,1,0.0753,0.34299999999999997,1.62e-05,0.0818,0.841,158.577
3558,Toes,Zac Brown Band,69,0.8,0.759,11,-5.398,1,0.0378,0.655,0.0,0.0897,0.821,129.97899999999998
3559,Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,59,0.743,0.981,5,-4.3469999999999995,0,0.0899,0.0368,1.17e-06,0.17800000000000002,0.95,93.00299999999999
3560,Morning After Dark,Timbaland Featuring Nelly Furtado & SoShy,42,0.747,0.9279999999999999,6,-4.244,1,0.0433,0.0949,0.000479,0.042,0.873,118.01100000000001
3561,I'm Alive,Kenny Chesney With Dave Matthews,62,0.8290000000000001,0.527,0,-9.279,1,0.252,0.00041600000000000003,0.000893,0.131,0.245,160.1
3562,Happy,Leona Lewis,81,0.725,0.43700000000000006,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.759,83.985
3563,Imma Star (Everywhere We Are),Jeremih,52,0.662,0.36,6,-10.388,1,0.0801,0.446,0.0,0.381,0.61,147.97299999999998
3564,Who Says,John Mayer,71,0.584,0.509,2,-13.109000000000002,1,0.0287,0.267,0.00252,0.36,0.36700000000000005,90.45700000000001
3565,Wheels,Foo Fighters,67,0.547,0.58,2,-13.415,0,0.0293,0.23,0.00877,0.0569,0.505,109.82700000000001
3566,All I Ask For Anymore,Trace Adkins,32,0.49,0.44299999999999995,2,-6.492999999999999,1,0.028999999999999998,0.133,1.98e-05,0.0902,0.27899999999999997,129.786
3567,Regret,LeToya Featuring Ludacris,58,0.764,0.473,0,-11.084000000000001,0,0.0882,0.753,0.306,0.171,0.212,106.14
3568,She Wolf,Shakira,65,0.865,0.69,7,-7.4479999999999995,1,0.0444,0.289,0.0138,0.225,0.868,121.98299999999999
3569,Obsessed,Mariah Carey,78,0.8220000000000001,0.575,6,-4.587,0,0.0464,0.0182,4.45e-05,0.109,0.28600000000000003,110.02799999999999
3570,For Your Entertainment,Adam Lambert,63,0.44,0.6829999999999999,11,-4.732,0,0.0489,0.0070599999999999994,0.0,0.0593,0.445,185.94799999999998
3571,I Dreamed A Dream,Susan Boyle,57,0.26899999999999996,0.0774,10,-17.392,1,0.0446,0.938,1.7199999999999998e-05,0.0879,0.134,90.488
3572,True Colors,Glee Cast,73,0.68,0.429,1,-8.297,1,0.218,0.299,0.0,0.195,0.595,76.806
3573,Imagine,Glee Cast,87,0.604,0.826,0,-4.803999999999999,1,0.0434,0.00782,0.15,0.154,0.24100000000000002,167.985
3574,Speechless,Lady Gaga,52,0.302,0.7240000000000001,0,-4.034,1,0.0416,0.39799999999999996,0.0,0.355,0.39399999999999996,144.235
3575,It's Your Life,Francesca Battistelli,68,0.667,0.527,0,-4.6,1,0.0277,0.00015900000000000002,0.0117,0.0969,0.664,104.03200000000001
3576,Doesn't Mean Anything,Alicia Keys,63,0.7120000000000001,0.40700000000000003,4,-7.104,0,0.0308,0.036000000000000004,0.000291,0.0963,0.0997,103.97
3577,We Weren't Born To Follow,Bon Jovi,44,0.503,0.835,11,-4.107,1,0.0405,0.00141,0.0,0.0932,0.7340000000000001,126.037
3578,Wild Horses,Susan Boyle,71,0.504,0.7290000000000001,8,-5.624,1,0.10300000000000001,0.0808,0.0,0.0948,0.535,109.71
3579,Break Up,Mario Featuring Gucci Mane & Sean Garrett,68,0.7709999999999999,0.718,9,-6.854,0,0.0834,0.0025399999999999997,1.16e-06,0.105,0.23199999999999998,130.088
3580,Hotel Room Service,Pitbull,65,0.851,0.629,1,-8.385,1,0.175,0.00705,0.00037200000000000004,0.0746,0.789,125.984
3581,Lean On Me,Glee Cast,68,0.619,0.22,0,-13.843,1,0.0667,0.782,1.1900000000000001e-05,0.124,0.423,75.16
3582,Don't Stand So Close To Me / Young Girl,Glee Cast,43,0.677,0.7020000000000001,3,-7.319,1,0.0522,0.175,0.0,0.0846,0.7909999999999999,139.99
3583,I'll Stand By You,Glee Cast,69,0.43799999999999994,0.606,7,-6.5489999999999995,1,0.0305,0.3,4.49e-06,0.0754,0.266,133.822
3584,Defying Gravity,Glee Cast,61,0.306,0.377,1,-8.09,1,0.0344,0.737,0.0,0.0365,0.245,85.714
3585,Endless Love,Glee Cast,63,0.261,0.179,9,-10.423,1,0.0368,0.848,0.0,0.113,0.22899999999999998,77.473
3586,Down To Earth,Justin Bieber,58,0.9209999999999999,0.489,1,-8.99,0,0.0851,0.11900000000000001,0.0,0.0756,0.349,120.045
3587,5 Star,Yo Gotti,60,0.40700000000000003,0.0926,7,-20.77,1,0.0318,0.504,0.127,0.11699999999999999,0.205,161.916
3588,Only You Can Love Me This Way,Keith Urban,54,0.5660000000000001,0.429,2,-9.478,1,0.0286,0.457,3.3799999999999995e-05,0.17300000000000001,0.325,147.957
3589,Welcome To The Future,Brad Paisley,45,0.516,0.86,7,-5.856,1,0.0319,0.0327,0.000131,0.162,0.43,141.702
3590,Bigger,Justin Bieber,85,0.8390000000000001,0.81,5,-5.274,0,0.0568,0.501,0.0,0.11699999999999999,0.8140000000000001,129.014
3591,The Invitation,50 Cent,44,0.39399999999999996,0.5920000000000001,3,-6.747000000000001,0,0.0264,0.0468,0.0050100000000000006,0.111,0.142,173.946
3592,First Dance,Justin Bieber Featuring Usher,48,0.738,0.8170000000000001,5,-4.19,1,0.157,0.26,0.0,0.218,0.733,100.109
3593,Love Drunk,Boys Like Girls,76,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.0010400000000000001,0.18100000000000002,0.401,140.03
3594,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,65,0.594,0.8740000000000001,0,-3.716,1,0.0815,0.0116,0.0,0.5489999999999999,0.628,119.964
3595,Favorite Girl,Justin Bieber,52,0.5820000000000001,0.6940000000000001,7,-4.396,1,0.055,0.0535,0.0,0.12,0.643,176.047
3596,Successful,Drake Featuring Trey Songz & Lil Wayne,59,0.7040000000000001,0.419,8,-7.984,1,0.392,0.501,0.0,0.10300000000000001,0.222,159.299
3597,Whatever You Like,Anya Marina,76,0.68,0.687,9,-6.162000000000001,0,0.0709,0.0161,0.0,0.261,0.467,150.053
3598,God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard",50,0.6729999999999999,0.6729999999999999,5,-5.824,0,0.0948,0.0336,0.0,0.214,0.428,176.088
3599,Jump Then Fall,Taylor Swift,51,0.618,0.674,2,-5.675,1,0.0276,0.115,0.0,0.0832,0.8,79.985
3600,American Ride,Toby Keith,59,0.52,0.907,9,-2.694,1,0.0649,0.0897,0.0,0.306,0.816,174.083
3601,Undertow,Timbaland Featuring The Fray & Esthero,59,0.35700000000000004,0.69,1,-2.6260000000000003,1,0.044000000000000004,0.00011499999999999999,0.0016699999999999998,0.10099999999999999,0.308,116.91
3602,Throw It In The Bag,Fabolous Featuring The-Dream,59,0.852,0.5589999999999999,11,-7.441,0,0.0376,0.165,0.0,0.0761,0.6729999999999999,86.01799999999999
3603,21 Guns,Green Day,76,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.41600000000000004,159.779
3604,Untouchable,Taylor Swift,71,0.78,0.784,1,-5.039,1,0.18600000000000003,0.0447,0.0,0.122,0.43,85.023
3605,Starstrukk,3OH!3 Featuring Katy Perry,61,0.607,0.805,11,-5.579,0,0.0608,0.00175,0.0,0.231,0.23199999999999998,139.894
3606,Number One,R. Kelly Featuring Keri Hilson,73,0.544,0.7809999999999999,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075
3607,Face Drop,Sean Kingston,57,0.78,0.938,0,-4.034,1,0.0791,0.071,0.14400000000000002,0.154,0.40700000000000003,127.0
3608,Ain't No Rest For The Wicked,Cage The Elephant,74,0.634,0.8490000000000001,0,-7.075,1,0.105,0.0438,0.0,0.363,0.919,156.004
3609,The Other Side Of The Door,Taylor Swift,47,0.515,0.815,4,-4.2589999999999995,1,0.0349,0.223,0.0,0.245,0.498,81.921
3610,Runaway,Love And Theft,71,0.552,0.5770000000000001,1,-3.7239999999999998,0,0.0725,0.195,0.00257,0.527,0.107,86.96600000000001
3611,Forever & Always,Taylor Swift,61,0.677,0.7240000000000001,2,-8.992,1,0.0245,0.14300000000000002,0.000101,0.158,0.6970000000000001,90.39200000000001
3612,Superstar,Taylor Swift,62,0.8190000000000001,0.8270000000000001,1,-4.887,1,0.22699999999999998,0.10099999999999999,0.0,0.244,0.5660000000000001,126.97200000000001
3613,Come In With The Rain,Taylor Swift,48,0.517,0.44799999999999995,7,-6.16,1,0.0258,0.11800000000000001,2.56e-06,0.212,0.231,143.952
3614,Be On You,Flo Rida Featuring Ne-Yo,61,0.5720000000000001,0.529,0,-6.897,1,0.0282,0.146,0.0,0.335,0.321,139.876
3615,La La La,LMFAO,88,0.726,0.889,0,-3.655,1,0.0429,0.0328,0.0,0.0925,0.649,96.024
3616,Under,Pleasure P,82,0.5589999999999999,0.345,4,-13.495999999999999,1,0.0459,0.0576,0.000105,0.141,0.45799999999999996,84.581
3617,Good Morning,Chamillionaire,65,0.5770000000000001,0.6459999999999999,0,-5.902,1,0.13,0.0913,4.18e-05,0.17,0.575,169.769
3618,You're A Jerk,New Boyz,49,0.9309999999999999,0.456,4,-6.206,1,0.348,0.153,0.0,0.0914,0.522,99.04799999999999
3619,Sweet Caroline,Glee Cast,71,0.5379999999999999,0.127,11,-16.057000000000002,1,0.0284,0.589,0.00016999999999999999,0.23800000000000002,0.527,62.82899999999999
3620,I Know You Want Me (Calle Ocho),Pitbull,70,0.82,0.731,9,-6.02,1,0.159,0.0133,1.9399999999999997e-05,0.131,0.7929999999999999,127.07600000000001
3621,Boom Boom Pow,The Black Eyed Peas,63,0.8690000000000001,0.851,9,-6.2010000000000005,1,0.0827,0.15,0.0008730000000000001,0.136,0.395,130.09
3622,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,67,0.593,0.883,8,-4.781000000000001,1,0.18600000000000003,0.0124,0.0,0.177,0.6709999999999999,155.171
3623,Big Green Tractor,Jason Aldean,67,0.623,0.59,4,-5.013999999999999,1,0.027999999999999997,0.6459999999999999,0.0,0.295,0.579,137.071
3624,Time For Miracles,Adam Lambert,37,0.26,0.7,2,-3.58,1,0.0312,0.00532,0.0,0.35700000000000004,0.20199999999999999,147.872
3625,Never Say Never,The Fray,71,0.23,0.49200000000000005,8,-5.767,1,0.0317,0.568,8.18e-06,0.17600000000000002,0.262,160.139
3626,Take Your Shirt Off,T-Pain,50,0.775,0.865,2,-1.6769999999999998,1,0.275,0.0113,0.0,0.287,0.424,189.949
3627,Bust A Move,Glee Cast,62,0.9440000000000001,0.77,4,-7.582000000000001,0,0.131,0.0449,1.75e-06,0.0642,0.7390000000000001,116.962
3628,Honky Tonk Stomp,Brooks & Dunn Featuring Billy Gibbons,44,0.633,0.927,9,-4.218999999999999,1,0.0631,0.00413,2.8600000000000004e-05,0.21,0.674,97.955
3629,I Want To Know What Love Is,Mariah Carey,76,0.47700000000000004,0.47100000000000003,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204
3630,Best I Ever Had,Drake,74,0.42700000000000005,0.861,1,-4.874,1,0.376,0.21899999999999997,0.0,0.27699999999999997,0.581,161.776
3631,No Surprise,Daughtry,58,0.508,0.823,3,-3.7110000000000003,1,0.031,0.007409999999999999,0.0,0.10400000000000001,0.152,95.98
3632,Keep Holding On,Glee Cast,62,0.27399999999999997,0.8079999999999999,7,-2.678,1,0.0346,0.0382,0.0,0.198,0.131,161.10399999999998
3633,No Air,Glee Cast,72,0.466,0.759,8,-4.978,0,0.19899999999999998,0.0521,0.0,0.0587,0.32799999999999996,160.033
3634,Small Town USA,Justin Moore,61,0.5920000000000001,0.601,6,-5.938,1,0.0289,0.141,3.31e-06,0.133,0.5710000000000001,131.88299999999998
3635,It's My Life / Confessions Part II,Glee Cast,52,0.586,0.882,11,-3.7939999999999996,0,0.0487,0.0385,0.0,0.32,0.706,131.00799999999998
3636,Nobody,Wonder Girls,79,0.708,0.612,5,-6.379,0,0.122,0.0381,0.0,0.27699999999999997,0.263,139.91299999999998
3637,Chances,Five For Fighting,56,0.41,0.8,10,-5.636,1,0.0291,0.0274,0.0,0.22699999999999998,0.355,163.99
3638,Halo / Walking On Sunshine,Glee Cast,53,0.242,0.91,9,-5.19,1,0.113,0.0679,3.38e-06,0.13699999999999998,0.253,193.886
3639,Hell Of A Life,T.I.,59,0.436,0.8170000000000001,10,-5.391,0,0.18,0.0013599999999999999,0.000199,0.106,0.493,177.99099999999999
3640,Notion,Kings Of Leon,66,0.35200000000000004,0.414,4,-6.6,0,0.0254,0.391,0.00831,0.185,0.0688,60.042
3641,Battlefield,Jordin Sparks,62,0.613,0.634,2,-3.472,1,0.0339,0.0178,0.0,0.0719,0.37,144.953
3642,Please Don't Leave Me,P!nk,58,0.591,0.841,6,-4.498,1,0.0375,0.00971,0.0,0.262,0.7509999999999999,138.037
3643,Ice Cream Paint Job,Dorrough,54,0.8490000000000001,0.59,0,-8.367,1,0.428,0.000545,0.0,0.34299999999999997,0.6559999999999999,180.02599999999998
3644,Love Your Love The Most,Eric Church,58,0.33299999999999996,0.524,10,-6.787999999999999,1,0.0301,0.19399999999999998,0.0,0.124,0.43799999999999994,73.393
3645,Sounds Like Life To Me,Darryl Worley,51,0.532,0.596,2,-6.5120000000000005,1,0.0282,0.0224,0.0,0.134,0.418,85.944
3646,The Fixer,Pearl Jam,47,0.531,0.92,11,-5.013,0,0.0397,0.00018,0.00613,0.32,0.9,152.2
3647,I'm In Miami Trick,LMFAO,28,0.877,0.836,7,-4.229,1,0.19699999999999998,0.00588,0.0,0.0464,0.73,127.926
3648,Check My Brain,Alice In Chains,57,0.44,0.8440000000000001,10,-3.315,1,0.0461,3.28e-06,0.0514,0.723,0.304,113.98899999999999
3649,Waking Up In Vegas,Katy Perry,57,0.524,0.878,5,-3.108,0,0.0346,0.0012,0.0,0.098,0.59,130.989
3650,Pretty Wings,Maxwell,60,0.563,0.402,9,-10.495999999999999,1,0.0668,0.252,2.07e-06,0.0886,0.2,115.561
